user_id,trainable_params,global_eval_test_loss,global_eval_test_r2,global_eval_test_me,global_eval_test_sd,global_eval_test_rmse,global_eval_test_mae,seq_ft_val_mae_after_batch1,seq_ft_val_mae_after_batch2,seq_ft_val_mae_after_batch3,seq_ft_val_mae_after_batch4,seq_ft_val_best_mae,seq_ft_val_best_at,seq_ft_test_loss,seq_ft_test_r2,seq_ft_test_me,seq_ft_test_sd,seq_ft_test_rmse,seq_ft_test_mae,seq_ft_cl_train_loss_mean,seq_ft_cl_batch1_loss_mean,seq_ft_cl_batch2_loss_mean,seq_ft_cl_batch3_loss_mean,seq_ft_cl_batch4_loss_mean,seq_ft_b1_mae_after_batch1,seq_ft_b1_mae_after_batch2,seq_ft_b1_mae_after_batch3,seq_ft_b1_mae_after_batch4,seq_ft_b1_mae_first,seq_ft_b1_mae_last,seq_ft_forget,seq_ewc_val_mae_after_batch1,seq_ewc_val_mae_after_batch2,seq_ewc_val_mae_after_batch3,seq_ewc_val_mae_after_batch4,seq_ewc_val_best_mae,seq_ewc_val_best_at,seq_ewc_test_loss,seq_ewc_test_r2,seq_ewc_test_me,seq_ewc_test_sd,seq_ewc_test_rmse,seq_ewc_test_mae,seq_ewc_cl_train_loss_mean,seq_ewc_cl_batch1_loss_mean,seq_ewc_cl_batch2_loss_mean,seq_ewc_cl_batch3_loss_mean,seq_ewc_cl_batch4_loss_mean,seq_ewc_b1_mae_after_batch1,seq_ewc_b1_mae_after_batch2,seq_ewc_b1_mae_after_batch3,seq_ewc_b1_mae_after_batch4,seq_ewc_b1_mae_first,seq_ewc_b1_mae_last,seq_ewc_forget,seq_replay_val_mae_after_batch1,seq_replay_val_mae_after_batch2,seq_replay_val_mae_after_batch3,seq_replay_val_mae_after_batch4,seq_replay_val_best_mae,seq_replay_val_best_at,seq_replay_test_loss,seq_replay_test_r2,seq_replay_test_me,seq_replay_test_sd,seq_replay_test_rmse,seq_replay_test_mae,seq_replay_cl_train_loss_mean,seq_replay_cl_batch1_loss_mean,seq_replay_cl_batch2_loss_mean,seq_replay_cl_batch3_loss_mean,seq_replay_cl_batch4_loss_mean,seq_replay_b1_mae_after_batch1,seq_replay_b1_mae_after_batch2,seq_replay_b1_mae_after_batch3,seq_replay_b1_mae_after_batch4,seq_replay_b1_mae_first,seq_replay_b1_mae_last,seq_replay_forget,seq_hybrid_val_mae_after_batch1,seq_hybrid_val_mae_after_batch2,seq_hybrid_val_mae_after_batch3,seq_hybrid_val_mae_after_batch4,seq_hybrid_val_best_mae,seq_hybrid_val_best_at,seq_hybrid_test_loss,seq_hybrid_test_r2,seq_hybrid_test_me,seq_hybrid_test_sd,seq_hybrid_test_rmse,seq_hybrid_test_mae,seq_hybrid_cl_train_loss_mean,seq_hybrid_cl_batch1_loss_mean,seq_hybrid_cl_batch2_loss_mean,seq_hybrid_cl_batch3_loss_mean,seq_hybrid_cl_batch4_loss_mean,seq_hybrid_b1_mae_after_batch1,seq_hybrid_b1_mae_after_batch2,seq_hybrid_b1_mae_after_batch3,seq_hybrid_b1_mae_after_batch4,seq_hybrid_b1_mae_first,seq_hybrid_b1_mae_last,seq_hybrid_forget,gain_global_eval,gain_seq_ft,gain_seq_ewc,gain_seq_replay,gain_seq_hybrid
p000750_1,6764545,110.62580871582031,-9.170175552368164,0.45470256,10.508047,10.51788,8.468016,6.79897928237915,6.709066867828369,9.016705513000488,7.108531951904297,6.709066867828369,after_batch2,66.23931121826172,-5.089587211608887,3.8334956,7.179389,8.138754,7.120425,81.46864259690047,114.12825833559036,66.98866821289063,53.97915092110634,90.77849291801452,7.124194145202637,7.739968776702881,8.603053092956543,7.670166015625,7.124194145202637,7.670166015625,0.5459718704223633,6.79897928237915,6.66522216796875,8.278127670288086,7.068073272705078,6.66522216796875,after_batch2,75.21993255615234,-5.915203094482422,4.662583,7.3130193,8.672942,7.6845193,118.9950546437502,114.12825833559036,99.59248868942261,106.25447261810302,156.00499893188476,7.124194145202637,7.655561923980713,8.605799674987793,7.385594844818115,7.124194145202637,7.385594844818115,0.2614006996154785,6.79897928237915,6.657020568847656,7.8701934814453125,7.08856725692749,6.657020568847656,after_batch2,92.53469848632812,-7.5070037841796875,5.960061,7.5506544,9.619496,8.730059,100.59089000284672,114.12825833559036,101.15307609558106,74.20163971900939,112.88058586120606,7.124194145202637,5.929103374481201,6.516531467437744,5.691229343414307,7.124194145202637,5.691229343414307,-1.43296480178833,6.79897928237915,6.636656284332275,7.147150993347168,7.046297550201416,6.636656284332275,after_batch2,74.77490997314453,-5.8742899894714355,4.741676,7.231281,8.647248,7.661744,152.67654269993307,114.12825833559036,136.0385608291626,177.014627494812,183.52472414016722,7.124194145202637,6.531358242034912,6.713271141052246,6.521527290344238,7.124194145202637,6.521527290344238,-0.6026668548583984,0.0,1.3475904,0.7834964,-0.262043,0.80627155
p005172_1,6764545,505.54296875,-36.5345344543457,-21.34263,7.07355,22.484283,21.34263,14.28124713897705,10.621435165405273,6.275670051574707,4.926912784576416,4.926912784576416,after_batch4,162.4706573486328,-11.062792778015137,-12.198598,3.696604,12.746398,12.198598,137.13034547120333,210.25329570293425,124.5977192401886,97.77079981446266,115.89956712722778,9.073176383972168,8.962217330932617,7.788389682769775,7.388659477233887,9.073176383972168,7.388659477233887,-1.6845169067382812,14.28124713897705,13.01488971710205,8.84264850616455,8.963493347167969,8.84264850616455,after_batch3,241.74783325195312,-16.94880485534668,-15.139379,3.5421813,15.548243,15.139379,199.51386762022972,210.25329570293425,169.44472938537598,206.5891847229004,211.76826066970824,9.073176383972168,10.232404708862305,8.253961563110352,9.07606315612793,9.073176383972168,9.07606315612793,0.0028867721557617188,14.28124713897705,8.849337577819824,6.0957489013671875,4.936830997467041,4.936830997467041,after_batch4,123.6718978881836,-8.182141304016113,-10.5715475,3.451708,11.120787,10.5715475,157.67737438559533,210.25329570293425,169.3913153553009,114.21114327430725,136.85374320983885,9.073176383972168,6.083272457122803,5.794756889343262,5.337052822113037,9.073176383972168,5.337052822113037,-3.736123561859131,14.28124713897705,10.414167404174805,8.589151382446289,7.841233253479004,7.841233253479004,after_batch4,229.514404296875,-16.0405216217041,-14.740564,3.4971678,15.149733,14.740564,228.82171794772148,210.25329570293425,209.12372653961182,232.83166095733642,263.0781885910034,9.073176383972168,7.250048637390137,6.894288539886475,7.063010215759277,9.073176383972168,7.063010215759277,-2.0101661682128906,0.0,9.1440325,6.203252,10.771083,6.602066
p003071_1,6764545,195.0954132080078,-6.644404888153076,13.334341,4.1582155,13.967656,13.334341,4.449853897094727,4.839735984802246,4.551959037780762,4.944923400878906,4.449853897094727,after_batch1,50.50707244873047,-0.9790136814117432,5.091783,4.9579043,7.1068325,5.5622153,54.91524052590132,123.42096532583237,35.25473972797394,35.499814673662186,25.48544237613678,4.853786468505859,5.397944450378418,9.038302421569824,11.757227897644043,4.853786468505859,11.757227897644043,6.903441429138184,4.449853897094727,4.85575008392334,4.549154758453369,5.04405403137207,4.449853897094727,after_batch1,50.50707244873047,-0.9790136814117432,5.091783,4.9579043,7.1068325,5.5622153,66.87013192474842,123.42096532583237,41.36442707061767,54.49013251781464,48.205002784729004,4.853786468505859,5.485168933868408,8.98222541809082,11.372979164123535,4.853786468505859,11.372979164123535,6.519192695617676,4.449853897094727,4.409780979156494,4.366076469421387,3.9717037677764893,3.9717037677764893,after_batch4,38.76742935180664,-0.519020676612854,2.5388212,5.685228,6.22635,4.9194307,62.13181928157806,123.42096532583237,47.45363897323608,42.605410561561584,35.04726226568222,4.853786468505859,3.8154006004333496,4.197750568389893,4.80266809463501,4.853786468505859,4.80266809463501,-0.05111837387084961,4.449853897094727,4.196779727935791,4.292086601257324,3.9524338245391846,3.9524338245391846,after_batch4,40.627716064453125,-0.5919119119644165,2.4912524,5.8669734,6.373987,5.0623407,74.76113257110119,123.42096532583237,59.23347222328186,59.412231035232544,56.977861700057986,4.853786468505859,4.118152618408203,4.425485134124756,5.382055759429932,4.853786468505859,5.382055759429932,0.5282692909240723,0.0,7.7721257,7.7721257,8.41491,8.272
p000317_1,6764545,379.5595397949219,-5.436701774597168,-17.953323,7.5655613,19.482288,17.966541,26.857696533203125,20.08376121520996,15.126699447631836,9.306663513183594,9.306663513183594,after_batch4,161.89344787597656,-1.7454452514648438,-10.808008,6.7141957,12.723736,11.287226,70.55462299093604,180.5892627453804,40.086423922181126,35.115255711078646,26.42754958510399,6.824133396148682,8.5423002243042,7.03607177734375,6.690507411956787,6.824133396148682,6.690507411956787,-0.13362598419189453,26.857696533203125,20.93422508239746,15.255023002624512,10.165547370910645,10.165547370910645,after_batch4,174.37777709960938,-1.9571585655212402,-11.200792,6.994286,13.205217,11.647878,86.78442597687244,180.5892627453804,48.25025051116943,60.33566954612732,57.96252110481262,6.824133396148682,8.91630744934082,7.274409294128418,6.829509735107422,6.824133396148682,6.829509735107422,0.005376338958740234,26.857696533203125,18.33940887451172,16.24911880493164,11.41227912902832,11.41227912902832,after_batch4,203.82546997070312,-2.456542730331421,-12.668425,6.583047,14.276746,12.993418,79.634382314682,180.5892627453804,55.54073162317276,45.77620078086853,36.63133410930634,6.824133396148682,4.274216651916504,3.9031879901885986,3.6838135719299316,6.824133396148682,3.6838135719299316,-3.14031982421875,26.857696533203125,17.800689697265625,16.087812423706055,10.518054962158203,10.518054962158203,after_batch4,197.18804931640625,-2.343982696533203,-12.275259,6.8195343,14.042366,12.746264,111.25101526081562,180.5892627453804,90.29039450645446,84.74251084327697,89.38189294815064,6.824133396148682,4.929343223571777,4.77236270904541,4.570019721984863,6.824133396148682,4.570019721984863,-2.2541136741638184,0.0,6.6793156,6.3186636,4.9731236,5.220277
p000053_1,6764545,74.7818374633789,0.27959442138671875,0.27769127,8.643188,8.647649,7.393718,8.708243370056152,8.193093299865723,9.018155097961426,8.666767120361328,8.193093299865723,after_batch2,74.27059173583984,0.28451937437057495,2.3837976,8.281793,8.618039,7.1277876,142.53062609672546,213.80925208568573,132.64639326572419,36.55587510108948,187.11098393440247,7.3799591064453125,8.276214599609375,8.034835815429688,9.571352005004883,7.3799591064453125,9.571352005004883,2.1913928985595703,8.708243370056152,8.163995742797852,8.92686653137207,12.47921371459961,8.163995742797852,after_batch2,71.94390869140625,0.30693328380584717,2.083166,8.222185,8.481976,7.062562,175.81404178738595,213.80925208568573,157.12238827705383,54.87952236175537,277.4450044250488,7.3799591064453125,8.240203857421875,7.753106117248535,9.933317184448242,7.3799591064453125,9.933317184448242,2.5533580780029297,8.708243370056152,8.24207592010498,8.324630737304688,7.094771385192871,7.094771385192871,after_batch4,85.58445739746094,0.1755279302597046,-2.9236407,8.7770605,9.251187,6.914743,164.63142185211183,213.80925208568573,155.19160261154175,68.25137020111084,221.27346251010894,7.3799591064453125,5.808771133422852,5.424073219299316,5.237887382507324,7.3799591064453125,5.237887382507324,-2.1420717239379883,8.708243370056152,8.47180461883545,8.371606826782227,8.67863655090332,8.371606826782227,after_batch3,77.69234466552734,0.2515562176704407,1.2175739,8.729826,8.814325,7.060323,214.6682388341427,213.80925208568573,194.9669333267212,128.7441356086731,321.15263431549073,7.3799591064453125,6.328735828399658,6.150266170501709,6.838266849517822,7.3799591064453125,6.838266849517822,-0.5416922569274902,0.0,0.26593018,0.33115578,0.47897482,0.33339453
p001625_1,6764545,357.2314147949219,-11.505178451538086,11.946123,14.646554,18.900566,14.788007,11.067662239074707,13.487805366516113,15.674016952514648,7.790520668029785,7.790520668029785,after_batch4,265.86041259765625,-8.306662559509277,12.162539,10.859699,16.305227,14.666349,50.41337634384632,46.35457883834839,98.8040397131443,30.495862077474595,25.999024746417998,3.50756573677063,3.84196400642395,9.235461235046387,5.230787754058838,3.50756573677063,5.230787754058838,1.723222017288208,11.067662239074707,12.829626083374023,14.575945854187012,9.434051513671875,9.434051513671875,after_batch4,269.84271240234375,-8.446065902709961,11.736672,11.493182,16.42689,14.864401,66.99198156714439,46.35457883834839,124.50570330619811,47.757311635017395,49.350332489013674,3.50756573677063,3.9024453163146973,8.041902542114258,4.7073493003845215,3.50756573677063,4.7073493003845215,1.1997835636138916,11.067662239074707,13.122720718383789,15.477941513061523,7.7089409828186035,7.7089409828186035,after_batch4,347.28936767578125,-11.157150268554688,15.676379,10.07673,18.635702,16.722107,57.971150181889534,46.35457883834839,111.37299799442292,39.26350662231445,34.89351727247238,3.50756573677063,2.998974084854126,2.78932523727417,2.875325918197632,3.50756573677063,2.875325918197632,-0.632239818572998,11.067662239074707,11.879156112670898,13.78724479675293,9.63373851776123,9.63373851776123,after_batch4,349.9565124511719,-11.250516891479492,15.039545,11.1251335,18.707125,16.6689,76.48918244123459,46.35457883834839,138.502637424469,60.9291782283783,60.17033527374267,3.50756573677063,3.076726198196411,3.7392032146453857,3.8330063819885254,3.50756573677063,3.8330063819885254,0.3254406452178955,0.0,0.12165737,-0.07639408,-1.9341002,-1.8808928
p005069_1,6764545,174.10794067382812,0.010021090507507324,2.028602,13.038125,13.194997,11.317076,3.898496150970459,3.243405818939209,7.7259321212768555,3.838330030441284,3.243405818939209,after_batch2,196.64048767089844,-0.11809921264648438,-3.7446237,13.513634,14.022856,11.906601,44.3343001280725,58.50030066013336,17.125176255106926,83.21682740688324,18.49489619016647,6.006443023681641,5.441584587097168,13.169733047485352,3.7236075401306152,6.006443023681641,3.7236075401306152,-2.2828354835510254,3.898496150970459,3.3754584789276123,10.994463920593262,3.2499122619628906,3.2499122619628906,after_batch4,165.3876495361328,0.0596047043800354,-1.9108298,12.717562,12.860313,11.261697,59.60339623212814,58.50030066013336,22.32774537563324,125.70347784042359,31.88206105232239,6.006443023681641,5.992717742919922,15.955804824829102,7.2508978843688965,6.006443023681641,7.2508978843688965,1.2444548606872559,3.898496150970459,3.6587166786193848,3.0077576637268066,3.7339890003204346,3.0077576637268066,after_batch3,154.21505737304688,0.12313205003738403,-2.0602238,12.246246,12.418336,10.729145,49.12155614376068,58.50030066013336,36.90306061267853,74.75124959945678,26.33161370277405,6.006443023681641,3.398489475250244,4.748946189880371,2.0341849327087402,6.006443023681641,2.0341849327087402,-3.9722580909729004,3.898496150970459,3.8282158374786377,4.5591535568237305,3.2618680000305176,3.2618680000305176,after_batch4,176.40234375,-0.0030249357223510742,-1.9691055,13.134876,13.281654,11.536532,65.34683284282684,58.50030066013336,33.161771740913395,129.60931547164918,40.11594349861145,6.006443023681641,5.007575988769531,8.191229820251465,4.905993461608887,6.006443023681641,4.905993461608887,-1.100449562072754,0.0,-0.5895252,0.055378914,0.5879307,-0.21945667
p004135_1,6764545,71.75386047363281,0.10216331481933594,-3.0689826,7.8952656,8.470765,7.090758,4.634654521942139,7.761211395263672,9.334783554077148,7.691285610198975,4.634654521942139,after_batch1,91.3559341430664,-0.14311206340789795,-5.73932,7.643045,9.55803,8.039561,74.74086286619305,148.7619724869728,30.92448688805103,48.46854007005692,70.80845201969147,7.960989475250244,5.397928714752197,5.302680969238281,6.974970817565918,7.960989475250244,6.974970817565918,-0.9860186576843262,4.634654521942139,7.239943504333496,8.524274826049805,6.918907165527344,4.634654521942139,after_batch1,91.3559341430664,-0.14311206340789795,-5.73932,7.643045,9.55803,8.039561,91.70659917056561,148.7619724869728,44.07595266342163,74.75840876579285,99.23006276607514,7.960989475250244,5.492262363433838,5.564407825469971,7.540926933288574,7.960989475250244,7.540926933288574,-0.4200625419616699,4.634654521942139,6.66299295425415,8.686630249023438,8.637589454650879,4.634654521942139,after_batch1,91.3559341430664,-0.14311206340789795,-5.73932,7.643045,9.55803,8.039561,85.82461610138417,148.7619724869728,60.02715258121491,55.53989082336426,78.96944851398467,7.960989475250244,4.446188449859619,4.206822395324707,4.628467082977295,7.960989475250244,4.628467082977295,-3.332522392272949,4.634654521942139,5.64486026763916,7.61843729019165,7.388780117034912,4.634654521942139,after_batch1,91.3559341430664,-0.14311206340789795,-5.73932,7.643045,9.55803,8.039561,120.75161406576633,148.7619724869728,108.56287775039672,96.0254638004303,129.6561422252655,7.960989475250244,5.130331516265869,4.776891231536865,5.121308326721191,7.960989475250244,5.121308326721191,-2.8396811485290527,0.0,-0.9488034,-0.9488034,-0.9488034,-0.9488034
p003684_1,6764545,132.06005859375,-20.97978401184082,-10.359873,4.973238,11.491738,10.359873,3.1867637634277344,2.9901041984558105,3.0709424018859863,4.134848594665527,2.9901041984558105,after_batch2,53.599143981933594,-7.920923233032227,-6.1820536,3.9219072,7.3211436,6.2116246,40.10920852728188,83.02615230560303,26.98463586449623,22.190559910833837,28.235486028194426,5.1439619064331055,6.431887626647949,7.518946647644043,10.894102096557617,5.1439619064331055,10.894102096557617,5.750140190124512,3.1867637634277344,3.025099992752075,3.132154941558838,4.129546165466309,3.025099992752075,after_batch2,54.222686767578125,-8.024703979492188,-6.195388,3.9799316,7.3636055,6.2250543,45.770846340358254,83.02615230560303,32.362892048358916,26.12325296998024,41.571088037490846,5.1439619064331055,6.492218017578125,8.110760688781738,10.838592529296875,5.1439619064331055,10.838592529296875,5.6946306228637695,3.1867637634277344,3.2002551555633545,3.116912603378296,3.1805248260498047,3.116912603378296,after_batch3,28.3704833984375,-3.7219204902648926,-3.877135,3.6521647,5.326395,4.1968784,47.6647368684411,83.02615230560303,38.19677595376968,26.12791351675987,43.30810569763184,5.1439619064331055,3.509909152984619,3.6563446521759033,4.788757801055908,5.1439619064331055,4.788757801055908,-0.35520410537719727,3.1867637634277344,3.08750581741333,2.961182117462158,3.2111029624938965,2.961182117462158,after_batch3,36.141902923583984,-5.015378475189209,-4.7724075,3.6559582,6.0118136,4.8824267,55.2995722258091,83.02615230560303,46.96029911994934,32.69490166187286,58.51693581581116,5.1439619064331055,4.627350807189941,4.45044469833374,6.312838554382324,5.1439619064331055,6.312838554382324,1.1688766479492188,0.0,4.148248,4.1348186,6.1629944,5.477446
p000205_1,6764545,1592.3111572265625,-2.9186339378356934,37.724957,13.005343,39.903774,38.802326,28.974172592163086,30.764446258544922,26.984899520874023,11.64040470123291,11.64040470123291,after_batch4,554.4881591796875,-0.36457979679107666,17.23611,16.043835,23.547571,21.231928,119.59472973287106,80.53141166687011,161.09526653289794,65.87074590921402,170.88149482250213,3.5741264820098877,4.669928550720215,4.872727394104004,11.058464050292969,3.5741264820098877,11.058464050292969,7.484337568283081,28.974172592163086,31.050556182861328,27.893930435180664,17.849145889282227,17.849145889282227,after_batch4,873.8763427734375,-1.150585412979126,24.304296,16.827877,29.5614,27.550442,152.87821807086468,80.53141166687011,177.5996906852722,83.79788447141647,269.5838854598999,3.5741264820098877,4.426466464996338,4.701783180236816,8.903656005859375,3.5741264820098877,8.903656005859375,5.329529523849487,28.974172592163086,31.414342880249023,31.538721084594727,15.366876602172852,15.366876602172852,after_batch4,617.2526245117188,-0.5190415382385254,20.041101,14.6835575,24.844568,23.356026,138.36448537290096,80.53141166687011,179.9183032464981,77.19579456567764,215.812432012558,3.5741264820098877,2.9375526905059814,3.078187942504883,5.4298200607299805,3.5741264820098877,5.4298200607299805,1.8556935787200928,28.974172592163086,31.537822723388672,32.49413299560547,21.0299015045166,21.0299015045166,after_batch4,901.8255615234375,-1.2193677425384521,26.162983,14.741913,30.03041,28.695429,175.68188702821732,80.53141166687011,187.75214303016662,103.919286403656,330.5247070121765,3.5741264820098877,3.625998020172119,3.510084867477417,5.228133201599121,3.5741264820098877,5.228133201599121,1.6540067195892334,0.0,17.570398,11.251884,15.4463005,10.106897
