user_id,trainable_params,global_eval_test_loss,global_eval_test_r2,global_eval_test_me,global_eval_test_sd,global_eval_test_rmse,global_eval_test_mae,seq_ft_val_mae_after_batch1,seq_ft_val_mae_after_batch2,seq_ft_val_mae_after_batch3,seq_ft_val_mae_after_batch4,seq_ft_val_best_mae,seq_ft_val_best_at,seq_ft_test_loss,seq_ft_test_r2,seq_ft_test_me,seq_ft_test_sd,seq_ft_test_rmse,seq_ft_test_mae,seq_ft_cl_train_loss_mean,seq_ft_cl_batch1_loss_mean,seq_ft_cl_batch2_loss_mean,seq_ft_cl_batch3_loss_mean,seq_ft_cl_batch4_loss_mean,seq_ft_b1_mae_after_batch1,seq_ft_b1_mae_after_batch2,seq_ft_b1_mae_after_batch3,seq_ft_b1_mae_after_batch4,seq_ft_b1_mae_first,seq_ft_b1_mae_last,seq_ft_forget,seq_ewc_val_mae_after_batch1,seq_ewc_val_mae_after_batch2,seq_ewc_val_mae_after_batch3,seq_ewc_val_mae_after_batch4,seq_ewc_val_best_mae,seq_ewc_val_best_at,seq_ewc_test_loss,seq_ewc_test_r2,seq_ewc_test_me,seq_ewc_test_sd,seq_ewc_test_rmse,seq_ewc_test_mae,seq_ewc_cl_train_loss_mean,seq_ewc_cl_batch1_loss_mean,seq_ewc_cl_batch2_loss_mean,seq_ewc_cl_batch3_loss_mean,seq_ewc_cl_batch4_loss_mean,seq_ewc_b1_mae_after_batch1,seq_ewc_b1_mae_after_batch2,seq_ewc_b1_mae_after_batch3,seq_ewc_b1_mae_after_batch4,seq_ewc_b1_mae_first,seq_ewc_b1_mae_last,seq_ewc_forget,gain
p000750_1,2051537,110.62580871582031,-9.170175552368164,0.45470142,10.508047,10.51788,8.468016,6.661510467529297,7.648962497711182,9.31598949432373,7.456953525543213,6.661510467529297,after_batch1,129.36036682128906,-10.892502784729004,8.2724905,7.8055286,11.373671,10.521878,180.22612471103668,194.06629093170167,168.44619834899902,137.50922826766967,220.88278129577637,10.144946098327637,10.969136238098145,10.941080093383789,9.555252075195312,10.144946098327637,9.555252075195312,-0.5896940231323242,6.661510467529297,7.029409885406494,8.189156532287598,7.490322113037109,6.661510467529297,after_batch1,129.36036682128906,-10.892502784729004,8.2724905,7.8055286,11.373671,10.521878,186.93447311878205,194.06629093170167,179.9023119354248,155.95661409378053,217.81267551422118,10.144946098327637,10.45632553100586,10.390833854675293,9.545987129211426,10.144946098327637,9.545987129211426,-0.5989589691162109,-2.0538626
p005172_1,2051537,505.54296875,-36.5345344543457,-21.34263,7.07355,22.484283,21.34263,17.180259704589844,8.168342590332031,9.308399200439453,6.825923919677734,6.825923919677734,after_batch4,12.55016803741455,0.06820052862167358,-1.1150885,3.3625505,3.5426216,2.6196332,194.6543524131179,383.08674415588376,177.1163421726227,92.88190413832665,125.53241918563843,15.1410493850708,10.579206466674805,11.354438781738281,10.955442428588867,15.1410493850708,10.955442428588867,-4.185606956481934,17.180259704589844,13.100252151489258,6.664568901062012,6.282809734344482,6.282809734344482,after_batch4,29.663223266601562,-1.2023751735687256,-4.213318,3.451257,5.4463954,4.5250134,260.95123046398163,383.08674415588376,255.07169063568116,243.84234085083008,161.80414621353148,15.1410493850708,12.982574462890625,10.076719284057617,10.954236030578613,15.1410493850708,10.954236030578613,-4.1868133544921875,16.817617
p003071_1,2051537,195.0954132080078,-6.644404888153076,13.334341,4.1582155,13.967656,13.334341,4.243185520172119,4.54888916015625,7.982481479644775,7.5871076583862305,4.243185520172119,after_batch1,24.49740982055664,0.04012024402618408,0.6649439,4.9046164,4.949486,4.0489664,104.9114645832777,183.7423940372467,74.52966856956482,79.43126707553864,81.94252865076065,7.0594682693481445,7.567773342132568,8.992712020874023,8.041849136352539,7.0594682693481445,8.041849136352539,0.9823808670043945,4.243185520172119,4.556702613830566,7.011146545410156,6.1740922927856445,4.243185520172119,after_batch1,24.49740982055664,0.04012024402618408,0.6649439,4.9046164,4.949486,4.0489664,109.25169060349464,183.7423940372467,74.90243638515473,84.87499338150025,93.4869386100769,7.0594682693481445,7.5232133865356445,9.70622444152832,9.13919734954834,7.0594682693481445,9.13919734954834,2.0797290802001953,9.285375
p000317_1,2051537,379.55950927734375,-5.436702251434326,-17.953323,7.565561,19.482288,17.966541,24.851428985595703,22.057727813720703,13.417020797729492,8.811695098876953,8.811695098876953,after_batch4,64.40155792236328,-0.09214377403259277,-3.0415313,7.4263477,8.025058,6.3991766,127.31310371398926,238.28026900291442,62.23132619857788,110.14176568984985,98.59905396461487,8.342569351196289,10.468545913696289,8.292893409729004,8.333799362182617,8.342569351196289,8.333799362182617,-0.008769989013671875,24.851428985595703,22.20780372619629,14.801828384399414,9.594072341918945,9.594072341918945,after_batch4,89.5932846069336,-0.5193538665771484,-5.5969477,7.633313,9.465373,7.603547,140.83551175832747,238.28026900291442,62.55911121368408,119.23038928985596,143.27227752685548,8.342569351196289,10.50174617767334,8.467557907104492,7.447741508483887,8.342569351196289,7.447741508483887,-0.8948278427124023,10.362994
p000053_1,2051537,74.7818374633789,0.279594361782074,0.27769127,8.643189,8.647649,7.3937197,9.173473358154297,8.577645301818848,9.51235580444336,8.317344665527344,8.317344665527344,after_batch4,79.68670654296875,0.2323436141014099,1.392395,8.817479,8.926741,7.57519,193.90138459444046,296.7355212402344,199.3554623603821,58.80222201347351,220.71233276367187,11.162506103515625,11.303245544433594,10.420417785644531,12.35079288482666,11.162506103515625,12.35079288482666,1.1882867813110352,9.173473358154297,8.542106628417969,9.332486152648926,10.152353286743164,8.542106628417969,after_batch2,85.16642761230469,0.17955511808395386,4.152569,8.241516,9.228566,7.5625534,209.43046951532364,296.7355212402344,199.8910711479187,61.75838694572449,279.336898727417,11.162506103515625,11.278938293457031,10.311470031738281,11.258685111999512,11.162506103515625,11.258685111999512,0.09617900848388672,-0.16883373
p001625_1,2051537,357.23138427734375,-11.50517749786377,11.946122,14.646554,18.900564,14.788007,11.067059516906738,20.627628326416016,25.8790283203125,15.588048934936523,11.067059516906738,after_batch1,286.628662109375,-9.033671379089355,13.885401,9.686295,16.93011,14.801493,171.14190564393996,94.89885032653808,301.54516342163083,124.55050639152527,163.57310243606568,6.340305805206299,12.893484115600586,22.99989891052246,10.701559066772461,6.340305805206299,10.701559066772461,4.361253261566162,11.067059516906738,18.280044555664062,19.91849708557129,15.67559814453125,11.067059516906738,after_batch1,286.628662109375,-9.033671379089355,13.885401,9.686295,16.93011,14.801493,202.3963622522354,94.89885032653808,354.650863571167,219.04449480056763,140.99124031066896,6.340305805206299,10.443842887878418,17.758625030517578,10.91828727722168,6.340305805206299,10.91828727722168,4.577981472015381,-0.0134859085
p005069_1,2051537,174.10789489746094,0.01002126932144165,2.0286021,13.038124,13.194996,11.317075,4.739381790161133,3.608844757080078,3.296154499053955,4.0617289543151855,3.296154499053955,after_batch3,171.00755310058594,0.02764993906021118,0.00818634,13.076983,13.076985,10.926716,52.084731212854386,71.01757995605469,33.02564701318741,53.637013981342314,50.65868390083313,6.352957725524902,8.081686019897461,8.00071907043457,6.5256805419921875,6.352957725524902,6.5256805419921875,0.17272281646728516,4.739381790161133,3.605344295501709,4.783112525939941,4.786974906921387,3.605344295501709,after_batch2,191.93359375,-0.09133577346801758,-1.3289673,13.790121,13.85401,12.155602,56.50419049680233,71.01757995605469,33.46620519399643,69.76708355426788,51.76589328289032,6.352957725524902,7.9231367111206055,10.665040016174316,6.316244602203369,6.352957725524902,6.316244602203369,-0.0367131233215332,-0.8385277
p004135_1,2051537,71.75386810302734,0.10216325521469116,-3.068983,7.8952656,8.470765,7.090758,6.639124870300293,11.177517890930176,14.162878036499023,13.865316390991211,6.639124870300293,after_batch1,64.36643981933594,0.19460022449493408,1.7176235,7.8368497,8.02287,6.5926886,94.0158345323801,177.65579149723052,48.89520625114441,72.99073331594467,76.52160706520081,8.3223295211792,6.132653713226318,5.932833671569824,5.9376654624938965,8.3223295211792,5.9376654624938965,-2.3846640586853027,6.639124870300293,10.403398513793945,12.86041259765625,12.64791202545166,6.639124870300293,after_batch1,64.36643981933594,0.19460022449493408,1.7176235,7.8368497,8.02287,6.5926886,98.97297374248505,177.65579149723052,52.5637264251709,82.88968540668488,82.78269164085388,8.3223295211792,6.238879203796387,6.004445552825928,6.255231857299805,8.3223295211792,6.255231857299805,-2.0670976638793945,0.4980693
p003684_1,2051537,132.06007385253906,-20.979785919189453,-10.359873,4.9732385,11.491739,10.359873,3.6858839988708496,3.3618385791778564,3.5195388793945312,6.0048508644104,3.3618385791778564,after_batch2,51.02672576904297,-7.492774963378906,-5.4710836,4.592817,7.1432996,5.6782656,71.7381944602728,132.45307739257814,41.66530259132385,30.70466120481491,82.12973665237426,7.117983341217041,8.640278816223145,9.261117935180664,16.19500160217285,7.117983341217041,16.19500160217285,9.07701826095581,3.6858839988708496,3.5173263549804688,3.5546786785125732,4.184868812561035,3.5173263549804688,after_batch2,45.08758544921875,-6.50427770614624,-4.9415045,4.5463305,6.714729,5.2746534,77.17474760055542,132.45307739257814,42.802431643009186,30.514995243549347,102.92848612308502,7.117983341217041,8.22722339630127,9.170639038085938,13.52128791809082,7.117983341217041,13.52128791809082,6.403304576873779,5.0852194
p000205_1,2051537,1592.311279296875,-2.9186341762542725,37.724957,13.005343,39.903774,38.802326,31.435455322265625,29.949249267578125,13.755163192749023,7.4375319480896,7.4375319480896,after_batch4,366.95489501953125,0.09693419933319092,3.821643,18.770987,19.156067,13.826068,284.9420877808332,128.90376152038573,464.1388547515869,294.8168694138527,251.90886543750764,4.62236213684082,5.323972225189209,14.257822036743164,25.442529678344727,4.62236213684082,25.442529678344727,20.820167541503906,31.435455322265625,30.954864501953125,20.76445770263672,14.335558891296387,14.335558891296387,after_batch4,483.2061462402344,-0.18915700912475586,12.420946,18.136322,21.98195,19.573013,365.524546892643,128.90376152038573,477.26096179962155,436.0970789718628,419.83638527870175,4.62236213684082,5.010127067565918,8.333231925964355,17.098852157592773,4.62236213684082,17.098852157592773,12.476490020751953,19.229313
