user_id,trainable_params,global_eval_test_loss,global_eval_test_r2,global_eval_test_me,global_eval_test_sd,global_eval_test_rmse,global_eval_test_mae,seq_ft_val_mae_after_b1_e1,seq_ft_val_mae_after_b1_e2,seq_ft_val_mae_after_b1_e3,seq_ft_val_mae_after_b1_e4,seq_ft_val_mae_after_b1_e5,seq_ft_val_mae_after_b1_e6,seq_ft_val_mae_after_b1_e7,seq_ft_val_mae_after_b1_e8,seq_ft_val_mae_after_b1_e9,seq_ft_val_mae_after_b1_e10,seq_ft_val_mae_after_b1_e11,seq_ft_val_mae_after_b1_e12,seq_ft_val_mae_after_b1_e13,seq_ft_val_mae_after_b1_e14,seq_ft_val_mae_after_b1_e15,seq_ft_val_mae_after_b1_e16,seq_ft_val_mae_after_b1_e17,seq_ft_val_mae_after_b1_e18,seq_ft_val_mae_after_b1_e19,seq_ft_val_mae_after_b1_e20,seq_ft_val_mae_after_b1_e21,seq_ft_val_mae_after_b1_e22,seq_ft_val_mae_after_b1_e23,seq_ft_val_mae_after_b1_e24,seq_ft_val_mae_after_b1_e25,seq_ft_val_mae_after_b1_e26,seq_ft_val_mae_after_b1_e27,seq_ft_val_mae_after_b1_e28,seq_ft_val_mae_after_b1_e29,seq_ft_val_mae_after_b1_e30,seq_ft_val_mae_after_b1_e31,seq_ft_val_mae_after_b1_e32,seq_ft_val_mae_after_b1_e33,seq_ft_val_mae_after_b1_e34,seq_ft_val_mae_after_b1_e35,seq_ft_val_mae_after_b1_e36,seq_ft_val_mae_after_b1_e37,seq_ft_val_mae_after_b1_e38,seq_ft_val_mae_after_b1_e39,seq_ft_val_mae_after_b1_e40,seq_ft_val_mae_after_b1_e41,seq_ft_val_mae_after_b1_e42,seq_ft_val_mae_after_b1_e43,seq_ft_val_mae_after_b1_e44,seq_ft_val_mae_after_b1_e45,seq_ft_val_mae_after_b1_e46,seq_ft_val_mae_after_b1_e47,seq_ft_val_mae_after_b1_e48,seq_ft_val_mae_after_b1_e49,seq_ft_val_mae_after_b1_e50,seq_ft_val_mae_after_b2_e1,seq_ft_val_mae_after_b2_e2,seq_ft_val_mae_after_b2_e3,seq_ft_val_mae_after_b2_e4,seq_ft_val_mae_after_b2_e5,seq_ft_val_mae_after_b2_e6,seq_ft_val_mae_after_b2_e7,seq_ft_val_mae_after_b2_e8,seq_ft_val_mae_after_b2_e9,seq_ft_val_mae_after_b2_e10,seq_ft_val_mae_after_b2_e11,seq_ft_val_mae_after_b2_e12,seq_ft_val_mae_after_b2_e13,seq_ft_val_mae_after_b2_e14,seq_ft_val_mae_after_b2_e15,seq_ft_val_mae_after_b2_e16,seq_ft_val_mae_after_b2_e17,seq_ft_val_mae_after_b2_e18,seq_ft_val_mae_after_b2_e19,seq_ft_val_mae_after_b2_e20,seq_ft_val_mae_after_b2_e21,seq_ft_val_mae_after_b2_e22,seq_ft_val_mae_after_b2_e23,seq_ft_val_mae_after_b2_e24,seq_ft_val_mae_after_b2_e25,seq_ft_val_mae_after_b2_e26,seq_ft_val_mae_after_b2_e27,seq_ft_val_mae_after_b2_e28,seq_ft_val_mae_after_b2_e29,seq_ft_val_mae_after_b2_e30,seq_ft_val_mae_after_b2_e31,seq_ft_val_mae_after_b2_e32,seq_ft_val_mae_after_b2_e33,seq_ft_val_mae_after_b2_e34,seq_ft_val_mae_after_b2_e35,seq_ft_val_mae_after_b2_e36,seq_ft_val_mae_after_b2_e37,seq_ft_val_mae_after_b2_e38,seq_ft_val_mae_after_b2_e39,seq_ft_val_mae_after_b2_e40,seq_ft_val_mae_after_b2_e41,seq_ft_val_mae_after_b2_e42,seq_ft_val_mae_after_b2_e43,seq_ft_val_mae_after_b2_e44,seq_ft_val_mae_after_b2_e45,seq_ft_val_mae_after_b2_e46,seq_ft_val_mae_after_b2_e47,seq_ft_val_mae_after_b2_e48,seq_ft_val_mae_after_b2_e49,seq_ft_val_mae_after_b2_e50,seq_ft_val_mae_after_b3_e1,seq_ft_val_mae_after_b3_e2,seq_ft_val_mae_after_b3_e3,seq_ft_val_mae_after_b3_e4,seq_ft_val_mae_after_b3_e5,seq_ft_val_mae_after_b3_e6,seq_ft_val_mae_after_b3_e7,seq_ft_val_mae_after_b3_e8,seq_ft_val_mae_after_b3_e9,seq_ft_val_mae_after_b3_e10,seq_ft_val_mae_after_b3_e11,seq_ft_val_mae_after_b3_e12,seq_ft_val_mae_after_b3_e13,seq_ft_val_mae_after_b3_e14,seq_ft_val_mae_after_b3_e15,seq_ft_val_mae_after_b3_e16,seq_ft_val_mae_after_b3_e17,seq_ft_val_mae_after_b3_e18,seq_ft_val_mae_after_b3_e19,seq_ft_val_mae_after_b3_e20,seq_ft_val_mae_after_b3_e21,seq_ft_val_mae_after_b3_e22,seq_ft_val_mae_after_b3_e23,seq_ft_val_mae_after_b3_e24,seq_ft_val_mae_after_b3_e25,seq_ft_val_mae_after_b3_e26,seq_ft_val_mae_after_b3_e27,seq_ft_val_mae_after_b3_e28,seq_ft_val_mae_after_b3_e29,seq_ft_val_mae_after_b3_e30,seq_ft_val_mae_after_b3_e31,seq_ft_val_mae_after_b3_e32,seq_ft_val_mae_after_b3_e33,seq_ft_val_mae_after_b3_e34,seq_ft_val_mae_after_b3_e35,seq_ft_val_mae_after_b3_e36,seq_ft_val_mae_after_b3_e37,seq_ft_val_mae_after_b3_e38,seq_ft_val_mae_after_b3_e39,seq_ft_val_mae_after_b3_e40,seq_ft_val_mae_after_b3_e41,seq_ft_val_mae_after_b3_e42,seq_ft_val_mae_after_b3_e43,seq_ft_val_mae_after_b3_e44,seq_ft_val_mae_after_b3_e45,seq_ft_val_mae_after_b3_e46,seq_ft_val_mae_after_b3_e47,seq_ft_val_mae_after_b3_e48,seq_ft_val_mae_after_b3_e49,seq_ft_val_mae_after_b3_e50,seq_ft_val_mae_after_b4_e1,seq_ft_val_mae_after_b4_e2,seq_ft_val_mae_after_b4_e3,seq_ft_val_mae_after_b4_e4,seq_ft_val_mae_after_b4_e5,seq_ft_val_mae_after_b4_e6,seq_ft_val_mae_after_b4_e7,seq_ft_val_mae_after_b4_e8,seq_ft_val_mae_after_b4_e9,seq_ft_val_mae_after_b4_e10,seq_ft_val_mae_after_b4_e11,seq_ft_val_mae_after_b4_e12,seq_ft_val_mae_after_b4_e13,seq_ft_val_mae_after_b4_e14,seq_ft_val_mae_after_b4_e15,seq_ft_val_mae_after_b4_e16,seq_ft_val_mae_after_b4_e17,seq_ft_val_mae_after_b4_e18,seq_ft_val_mae_after_b4_e19,seq_ft_val_mae_after_b4_e20,seq_ft_val_mae_after_b4_e21,seq_ft_val_mae_after_b4_e22,seq_ft_val_mae_after_b4_e23,seq_ft_val_mae_after_b4_e24,seq_ft_val_mae_after_b4_e25,seq_ft_val_mae_after_b4_e26,seq_ft_val_mae_after_b4_e27,seq_ft_val_mae_after_b4_e28,seq_ft_val_mae_after_b4_e29,seq_ft_val_mae_after_b4_e30,seq_ft_val_mae_after_b4_e31,seq_ft_val_mae_after_b4_e32,seq_ft_val_mae_after_b4_e33,seq_ft_val_mae_after_b4_e34,seq_ft_val_mae_after_b4_e35,seq_ft_val_mae_after_b4_e36,seq_ft_val_mae_after_b4_e37,seq_ft_val_mae_after_b4_e38,seq_ft_val_mae_after_b4_e39,seq_ft_val_mae_after_b4_e40,seq_ft_val_mae_after_b4_e41,seq_ft_val_mae_after_b4_e42,seq_ft_val_mae_after_b4_e43,seq_ft_val_mae_after_b4_e44,seq_ft_val_mae_after_b4_e45,seq_ft_val_mae_after_b4_e46,seq_ft_val_mae_after_b4_e47,seq_ft_val_mae_after_b4_e48,seq_ft_val_mae_after_b4_e49,seq_ft_val_mae_after_b4_e50,seq_ft_val_best_mae,seq_ft_val_best_at,seq_ft_test_loss,seq_ft_test_r2,seq_ft_test_me,seq_ft_test_sd,seq_ft_test_rmse,seq_ft_test_mae,seq_ft_cl_train_loss_mean,seq_ft_cl_batch1_loss_mean,seq_ft_cl_batch2_loss_mean,seq_ft_cl_batch3_loss_mean,seq_ft_cl_batch4_loss_mean,seq_ft_b1_mae_after_batch1,seq_ft_b1_mae_after_batch2,seq_ft_b1_mae_after_batch3,seq_ft_b1_mae_after_batch4,seq_ft_b1_mae_first,seq_ft_b1_mae_last,seq_ft_forget,seq_hybrid_val_mae_after_b1_e1,seq_hybrid_val_mae_after_b1_e2,seq_hybrid_val_mae_after_b1_e3,seq_hybrid_val_mae_after_b1_e4,seq_hybrid_val_mae_after_b1_e5,seq_hybrid_val_mae_after_b1_e6,seq_hybrid_val_mae_after_b1_e7,seq_hybrid_val_mae_after_b1_e8,seq_hybrid_val_mae_after_b1_e9,seq_hybrid_val_mae_after_b1_e10,seq_hybrid_val_mae_after_b1_e11,seq_hybrid_val_mae_after_b1_e12,seq_hybrid_val_mae_after_b1_e13,seq_hybrid_val_mae_after_b1_e14,seq_hybrid_val_mae_after_b1_e15,seq_hybrid_val_mae_after_b1_e16,seq_hybrid_val_mae_after_b1_e17,seq_hybrid_val_mae_after_b1_e18,seq_hybrid_val_mae_after_b1_e19,seq_hybrid_val_mae_after_b1_e20,seq_hybrid_val_mae_after_b1_e21,seq_hybrid_val_mae_after_b1_e22,seq_hybrid_val_mae_after_b1_e23,seq_hybrid_val_mae_after_b1_e24,seq_hybrid_val_mae_after_b1_e25,seq_hybrid_val_mae_after_b1_e26,seq_hybrid_val_mae_after_b1_e27,seq_hybrid_val_mae_after_b1_e28,seq_hybrid_val_mae_after_b1_e29,seq_hybrid_val_mae_after_b1_e30,seq_hybrid_val_mae_after_b1_e31,seq_hybrid_val_mae_after_b1_e32,seq_hybrid_val_mae_after_b1_e33,seq_hybrid_val_mae_after_b1_e34,seq_hybrid_val_mae_after_b1_e35,seq_hybrid_val_mae_after_b1_e36,seq_hybrid_val_mae_after_b1_e37,seq_hybrid_val_mae_after_b1_e38,seq_hybrid_val_mae_after_b1_e39,seq_hybrid_val_mae_after_b1_e40,seq_hybrid_val_mae_after_b1_e41,seq_hybrid_val_mae_after_b1_e42,seq_hybrid_val_mae_after_b1_e43,seq_hybrid_val_mae_after_b1_e44,seq_hybrid_val_mae_after_b1_e45,seq_hybrid_val_mae_after_b1_e46,seq_hybrid_val_mae_after_b1_e47,seq_hybrid_val_mae_after_b1_e48,seq_hybrid_val_mae_after_b1_e49,seq_hybrid_val_mae_after_b1_e50,seq_hybrid_val_mae_after_b2_e1,seq_hybrid_val_mae_after_b2_e2,seq_hybrid_val_mae_after_b2_e3,seq_hybrid_val_mae_after_b2_e4,seq_hybrid_val_mae_after_b2_e5,seq_hybrid_val_mae_after_b2_e6,seq_hybrid_val_mae_after_b2_e7,seq_hybrid_val_mae_after_b2_e8,seq_hybrid_val_mae_after_b2_e9,seq_hybrid_val_mae_after_b2_e10,seq_hybrid_val_mae_after_b2_e11,seq_hybrid_val_mae_after_b2_e12,seq_hybrid_val_mae_after_b2_e13,seq_hybrid_val_mae_after_b2_e14,seq_hybrid_val_mae_after_b2_e15,seq_hybrid_val_mae_after_b2_e16,seq_hybrid_val_mae_after_b2_e17,seq_hybrid_val_mae_after_b2_e18,seq_hybrid_val_mae_after_b2_e19,seq_hybrid_val_mae_after_b2_e20,seq_hybrid_val_mae_after_b2_e21,seq_hybrid_val_mae_after_b2_e22,seq_hybrid_val_mae_after_b2_e23,seq_hybrid_val_mae_after_b2_e24,seq_hybrid_val_mae_after_b2_e25,seq_hybrid_val_mae_after_b2_e26,seq_hybrid_val_mae_after_b2_e27,seq_hybrid_val_mae_after_b2_e28,seq_hybrid_val_mae_after_b2_e29,seq_hybrid_val_mae_after_b2_e30,seq_hybrid_val_mae_after_b2_e31,seq_hybrid_val_mae_after_b2_e32,seq_hybrid_val_mae_after_b2_e33,seq_hybrid_val_mae_after_b2_e34,seq_hybrid_val_mae_after_b2_e35,seq_hybrid_val_mae_after_b2_e36,seq_hybrid_val_mae_after_b2_e37,seq_hybrid_val_mae_after_b2_e38,seq_hybrid_val_mae_after_b2_e39,seq_hybrid_val_mae_after_b2_e40,seq_hybrid_val_mae_after_b2_e41,seq_hybrid_val_mae_after_b2_e42,seq_hybrid_val_mae_after_b2_e43,seq_hybrid_val_mae_after_b2_e44,seq_hybrid_val_mae_after_b2_e45,seq_hybrid_val_mae_after_b2_e46,seq_hybrid_val_mae_after_b2_e47,seq_hybrid_val_mae_after_b2_e48,seq_hybrid_val_mae_after_b2_e49,seq_hybrid_val_mae_after_b2_e50,seq_hybrid_val_mae_after_b3_e1,seq_hybrid_val_mae_after_b3_e2,seq_hybrid_val_mae_after_b3_e3,seq_hybrid_val_mae_after_b3_e4,seq_hybrid_val_mae_after_b3_e5,seq_hybrid_val_mae_after_b3_e6,seq_hybrid_val_mae_after_b3_e7,seq_hybrid_val_mae_after_b3_e8,seq_hybrid_val_mae_after_b3_e9,seq_hybrid_val_mae_after_b3_e10,seq_hybrid_val_mae_after_b3_e11,seq_hybrid_val_mae_after_b3_e12,seq_hybrid_val_mae_after_b3_e13,seq_hybrid_val_mae_after_b3_e14,seq_hybrid_val_mae_after_b3_e15,seq_hybrid_val_mae_after_b3_e16,seq_hybrid_val_mae_after_b3_e17,seq_hybrid_val_mae_after_b3_e18,seq_hybrid_val_mae_after_b3_e19,seq_hybrid_val_mae_after_b3_e20,seq_hybrid_val_mae_after_b3_e21,seq_hybrid_val_mae_after_b3_e22,seq_hybrid_val_mae_after_b3_e23,seq_hybrid_val_mae_after_b3_e24,seq_hybrid_val_mae_after_b3_e25,seq_hybrid_val_mae_after_b3_e26,seq_hybrid_val_mae_after_b3_e27,seq_hybrid_val_mae_after_b3_e28,seq_hybrid_val_mae_after_b3_e29,seq_hybrid_val_mae_after_b3_e30,seq_hybrid_val_mae_after_b3_e31,seq_hybrid_val_mae_after_b3_e32,seq_hybrid_val_mae_after_b3_e33,seq_hybrid_val_mae_after_b3_e34,seq_hybrid_val_mae_after_b3_e35,seq_hybrid_val_mae_after_b3_e36,seq_hybrid_val_mae_after_b3_e37,seq_hybrid_val_mae_after_b3_e38,seq_hybrid_val_mae_after_b3_e39,seq_hybrid_val_mae_after_b3_e40,seq_hybrid_val_mae_after_b3_e41,seq_hybrid_val_mae_after_b3_e42,seq_hybrid_val_mae_after_b3_e43,seq_hybrid_val_mae_after_b3_e44,seq_hybrid_val_mae_after_b3_e45,seq_hybrid_val_mae_after_b3_e46,seq_hybrid_val_mae_after_b3_e47,seq_hybrid_val_mae_after_b3_e48,seq_hybrid_val_mae_after_b3_e49,seq_hybrid_val_mae_after_b3_e50,seq_hybrid_val_mae_after_b4_e1,seq_hybrid_val_mae_after_b4_e2,seq_hybrid_val_mae_after_b4_e3,seq_hybrid_val_mae_after_b4_e4,seq_hybrid_val_mae_after_b4_e5,seq_hybrid_val_mae_after_b4_e6,seq_hybrid_val_mae_after_b4_e7,seq_hybrid_val_mae_after_b4_e8,seq_hybrid_val_mae_after_b4_e9,seq_hybrid_val_mae_after_b4_e10,seq_hybrid_val_mae_after_b4_e11,seq_hybrid_val_mae_after_b4_e12,seq_hybrid_val_mae_after_b4_e13,seq_hybrid_val_mae_after_b4_e14,seq_hybrid_val_mae_after_b4_e15,seq_hybrid_val_mae_after_b4_e16,seq_hybrid_val_mae_after_b4_e17,seq_hybrid_val_mae_after_b4_e18,seq_hybrid_val_mae_after_b4_e19,seq_hybrid_val_mae_after_b4_e20,seq_hybrid_val_mae_after_b4_e21,seq_hybrid_val_mae_after_b4_e22,seq_hybrid_val_mae_after_b4_e23,seq_hybrid_val_mae_after_b4_e24,seq_hybrid_val_mae_after_b4_e25,seq_hybrid_val_mae_after_b4_e26,seq_hybrid_val_mae_after_b4_e27,seq_hybrid_val_mae_after_b4_e28,seq_hybrid_val_mae_after_b4_e29,seq_hybrid_val_mae_after_b4_e30,seq_hybrid_val_mae_after_b4_e31,seq_hybrid_val_mae_after_b4_e32,seq_hybrid_val_mae_after_b4_e33,seq_hybrid_val_mae_after_b4_e34,seq_hybrid_val_mae_after_b4_e35,seq_hybrid_val_mae_after_b4_e36,seq_hybrid_val_mae_after_b4_e37,seq_hybrid_val_mae_after_b4_e38,seq_hybrid_val_mae_after_b4_e39,seq_hybrid_val_mae_after_b4_e40,seq_hybrid_val_mae_after_b4_e41,seq_hybrid_val_mae_after_b4_e42,seq_hybrid_val_mae_after_b4_e43,seq_hybrid_val_mae_after_b4_e44,seq_hybrid_val_mae_after_b4_e45,seq_hybrid_val_mae_after_b4_e46,seq_hybrid_val_mae_after_b4_e47,seq_hybrid_val_mae_after_b4_e48,seq_hybrid_val_mae_after_b4_e49,seq_hybrid_val_mae_after_b4_e50,seq_hybrid_val_best_mae,seq_hybrid_val_best_at,seq_hybrid_test_loss,seq_hybrid_test_r2,seq_hybrid_test_me,seq_hybrid_test_sd,seq_hybrid_test_rmse,seq_hybrid_test_mae,seq_hybrid_cl_train_loss_mean,seq_hybrid_cl_batch1_loss_mean,seq_hybrid_cl_batch2_loss_mean,seq_hybrid_cl_batch3_loss_mean,seq_hybrid_cl_batch4_loss_mean,seq_hybrid_b1_mae_after_batch1,seq_hybrid_b1_mae_after_batch2,seq_hybrid_b1_mae_after_batch3,seq_hybrid_b1_mae_after_batch4,seq_hybrid_b1_mae_first,seq_hybrid_b1_mae_last,seq_hybrid_forget,gain_global_eval,gain_seq_ft,gain_seq_hybrid
p000750_1,2051537,110.62580871582031,-9.170175552368164,0.45470142,10.508047,10.51788,8.468016,7.062777519226074,6.741079807281494,6.753817081451416,6.786706447601318,6.797769069671631,6.7923150062561035,6.786482334136963,6.776452541351318,6.765286922454834,6.755084037780762,6.745133876800537,6.736424922943115,6.726241111755371,6.717543601989746,6.708926200866699,6.698603630065918,6.688330173492432,6.6793928146362305,6.670408725738525,6.661510467529297,6.652699947357178,6.6439714431762695,6.635321140289307,6.626742362976074,6.618235111236572,6.609797477722168,6.601423740386963,6.593106269836426,6.584846496582031,6.5766401290893555,6.568992614746094,6.561739444732666,6.554542541503906,6.547398567199707,6.5403032302856445,6.533259391784668,6.526266574859619,6.519312858581543,6.512403964996338,6.505536079406738,6.4987077713012695,6.491919040679932,6.485162258148193,6.478442192077637,6.471755027770996,6.465100288391113,6.458474636077881,6.451873779296875,6.445303440093994,6.438753604888916,6.452887058258057,6.50250244140625,6.516973972320557,6.54403018951416,6.568048000335693,6.5914506912231445,6.6358184814453125,6.683582305908203,6.738980293273926,6.799248695373535,6.856762886047363,6.934779167175293,7.026397705078125,7.115090847015381,7.19956111907959,7.279533386230469,7.354640007019043,7.424480438232422,7.488491058349609,7.5468645095825195,7.61273193359375,7.6858062744140625,7.75139856338501,7.8097825050354,7.861311435699463,7.906394958496094,7.94549560546875,7.979086399078369,8.007655143737793,8.031676292419434,8.051610946655273,8.067892074584961,8.080936431884766,8.091115951538086,8.102473258972168,8.114049911499023,8.123414039611816,8.130849838256836,8.136625289916992,8.140973091125488,8.144744873046875,8.147638320922852,8.14956283569336,8.150660514831543,8.15105152130127,8.150835037231445,8.150101661682129,8.14892578125,8.147375106811523,8.145502090454102,6.788788795471191,6.128230094909668,6.17654275894165,6.234941482543945,6.3613600730896,6.577984809875488,6.8147873878479,7.046421051025391,7.255898952484131,7.446785926818848,7.624407768249512,7.809035301208496,7.997324466705322,8.199381828308105,8.399786949157715,8.597729682922363,8.794397354125977,8.98443603515625,9.158677101135254,9.328065872192383,9.481718063354492,9.62440299987793,9.757040023803711,9.875818252563477,9.985390663146973,10.087339401245117,10.177490234375,10.256769180297852,10.326051712036133,10.386201858520508,10.438021659851074,10.48226261138916,10.51965045928955,10.550822257995605,10.57640266418457,10.596940994262695,10.612943649291992,10.624893188476562,10.633204460144043,10.638242721557617,10.640377044677734,10.639924049377441,10.637155532836914,10.63233757019043,10.625680923461914,10.617399215698242,10.607673645019531,10.596670150756836,10.584535598754883,10.57140064239502,8.408417701721191,7.444881439208984,6.907254219055176,6.600874423980713,6.393185615539551,6.259871482849121,6.209715366363525,6.216634273529053,6.262249946594238,6.307215690612793,6.347637176513672,6.385214805603027,6.445879936218262,6.5151214599609375,6.601263999938965,6.690915584564209,6.780895233154297,6.875161647796631,6.966799736022949,7.062939643859863,7.158058166503906,7.244263648986816,7.3234357833862305,7.407523155212402,7.484377861022949,7.553521156311035,7.615614891052246,7.671265602111816,7.721056938171387,7.765514373779297,7.805123805999756,7.841036319732666,7.874825477600098,7.904702663421631,7.931054592132568,7.954206943511963,7.97448205947876,7.992156982421875,8.007486343383789,8.020709037780762,8.03203296661377,8.041648864746094,8.049722671508789,8.056414604187012,8.061856269836426,8.066183090209961,8.069512367248535,8.071939468383789,8.073564529418945,8.07447338104248,6.128230094909668,after_b3_e2,35.70073699951172,-2.2820801734924316,1.4209477,5.8035893,5.9750094,4.95667,141.86720692634583,186.97276149368287,138.4474474067688,78.15406885147095,163.89454995346068,9.91167163848877,11.282812118530273,12.216035842895508,10.023523330688477,9.91167163848877,10.023523330688477,0.11185169219970703,7.062777519226074,6.741079807281494,6.753817081451416,6.786706447601318,6.797769069671631,6.7923150062561035,6.786482334136963,6.776452541351318,6.765286922454834,6.755084037780762,6.745133876800537,6.736424922943115,6.726241111755371,6.717543601989746,6.708926200866699,6.698603630065918,6.688330173492432,6.6793928146362305,6.670408725738525,6.661510467529297,6.652699947357178,6.6439714431762695,6.635321140289307,6.626742362976074,6.618235111236572,6.609797477722168,6.601423740386963,6.593106269836426,6.584846496582031,6.5766401290893555,6.568992614746094,6.561739444732666,6.554542541503906,6.547398567199707,6.5403032302856445,6.533259391784668,6.526266574859619,6.519312858581543,6.512403964996338,6.505536079406738,6.4987077713012695,6.491919040679932,6.485162258148193,6.478442192077637,6.471755027770996,6.465100288391113,6.458474636077881,6.451873779296875,6.445303440093994,6.438753604888916,6.393348693847656,6.415593147277832,6.633225440979004,6.507249355316162,6.541930198669434,6.6561079025268555,6.511870384216309,6.535871982574463,6.623354911804199,6.807952880859375,6.829760551452637,6.655331611633301,6.755536079406738,6.886468410491943,6.940802574157715,6.944006443023682,7.012685298919678,6.878482818603516,6.879286289215088,7.1613030433654785,7.218855857849121,7.228261470794678,7.194882392883301,7.1972150802612305,6.843985557556152,7.0746049880981445,7.161212921142578,7.081157684326172,6.717989444732666,7.161657810211182,6.935447692871094,6.8714728355407715,6.9018449783325195,6.881842136383057,7.1237473487854,7.197149753570557,7.093754768371582,7.187844753265381,7.130431175231934,7.150345802307129,7.172184944152832,6.938576698303223,7.164743900299072,6.850898742675781,6.884095191955566,6.975059509277344,7.066400051116943,6.856269836425781,7.051537990570068,6.853238105773926,6.40645694732666,6.198974609375,6.278828144073486,6.2215118408203125,6.282902717590332,6.2267560958862305,6.2815093994140625,6.371755123138428,6.388110637664795,6.150290012359619,6.329770088195801,6.367194175720215,6.2721357345581055,6.587697505950928,6.428437232971191,6.427610874176025,6.404097557067871,6.552528381347656,6.60629415512085,6.238287925720215,6.244425296783447,6.672671318054199,6.384528160095215,6.404356479644775,6.43198299407959,6.600001335144043,6.433993339538574,6.502104759216309,6.712322235107422,6.389397621154785,6.346978187561035,6.476175785064697,6.536431789398193,6.524320125579834,6.571476936340332,6.2655134201049805,6.251799583435059,6.350109100341797,6.548056125640869,6.51950216293335,6.37798547744751,6.32131290435791,6.53699254989624,6.3281426429748535,6.314654350280762,6.559811592102051,6.378792762756348,6.226635932922363,6.483531951904297,6.361405372619629,6.258707046508789,6.254204750061035,6.183867454528809,6.214238166809082,6.206747531890869,6.374952793121338,6.357844352722168,6.379481315612793,6.393157958984375,6.4191575050354,6.369096279144287,6.4950103759765625,6.481467247009277,6.496163368225098,6.299603462219238,6.673103332519531,6.5364532470703125,6.313424587249756,6.438925743103027,6.384152412414551,6.395875453948975,6.587479591369629,6.50494384765625,6.387798309326172,6.398402214050293,6.403014183044434,6.2485737800598145,6.4419264793396,6.4524054527282715,6.48580265045166,6.3658647537231445,6.40692663192749,6.50119161605835,6.377684593200684,6.300025939941406,6.396249294281006,6.363249778747559,6.489856719970703,6.390557765960693,6.358495235443115,6.344405174255371,6.427255153656006,6.35352897644043,6.409726619720459,6.334955215454102,6.5726118087768555,6.472619533538818,6.497387886047363,6.601694583892822,6.313880443572998,6.150290012359619,after_b3_e10,75.19414520263672,-5.912833213806152,5.7172155,6.5197845,8.671456,8.006975,273.03260717868807,186.97276149368287,352.02739010620115,242.24374990844726,310.8865272064209,9.91167163848877,9.926286697387695,9.943624496459961,9.341229438781738,9.91167163848877,9.341229438781738,-0.5704421997070312,0.0,3.5113459,0.4610405
