user_id,trainable_params,global_eval_test_loss,global_eval_test_r2,global_eval_test_me,global_eval_test_sd,global_eval_test_rmse,global_eval_test_mae,seq_ft_val_mae_after_batch1,seq_ft_val_mae_after_batch2,seq_ft_val_mae_after_batch3,seq_ft_val_mae_after_batch4,seq_ft_val_best_mae,seq_ft_val_best_at,seq_ft_test_loss,seq_ft_test_r2,seq_ft_test_me,seq_ft_test_sd,seq_ft_test_rmse,seq_ft_test_mae,seq_ft_cl_train_loss_mean,seq_ft_cl_batch1_loss_mean,seq_ft_cl_batch2_loss_mean,seq_ft_cl_batch3_loss_mean,seq_ft_cl_batch4_loss_mean,seq_ft_b1_mae_after_batch1,seq_ft_b1_mae_after_batch2,seq_ft_b1_mae_after_batch3,seq_ft_b1_mae_after_batch4,seq_ft_b1_mae_first,seq_ft_b1_mae_last,seq_ft_forget,seq_ewc_val_mae_after_batch1,seq_ewc_val_mae_after_batch2,seq_ewc_val_mae_after_batch3,seq_ewc_val_mae_after_batch4,seq_ewc_val_best_mae,seq_ewc_val_best_at,seq_ewc_test_loss,seq_ewc_test_r2,seq_ewc_test_me,seq_ewc_test_sd,seq_ewc_test_rmse,seq_ewc_test_mae,seq_ewc_cl_train_loss_mean,seq_ewc_cl_batch1_loss_mean,seq_ewc_cl_batch2_loss_mean,seq_ewc_cl_batch3_loss_mean,seq_ewc_cl_batch4_loss_mean,seq_ewc_b1_mae_after_batch1,seq_ewc_b1_mae_after_batch2,seq_ewc_b1_mae_after_batch3,seq_ewc_b1_mae_after_batch4,seq_ewc_b1_mae_first,seq_ewc_b1_mae_last,seq_ewc_forget,seq_replay_val_mae_after_batch1,seq_replay_val_mae_after_batch2,seq_replay_val_mae_after_batch3,seq_replay_val_mae_after_batch4,seq_replay_val_best_mae,seq_replay_val_best_at,seq_replay_test_loss,seq_replay_test_r2,seq_replay_test_me,seq_replay_test_sd,seq_replay_test_rmse,seq_replay_test_mae,seq_replay_cl_train_loss_mean,seq_replay_cl_batch1_loss_mean,seq_replay_cl_batch2_loss_mean,seq_replay_cl_batch3_loss_mean,seq_replay_cl_batch4_loss_mean,seq_replay_b1_mae_after_batch1,seq_replay_b1_mae_after_batch2,seq_replay_b1_mae_after_batch3,seq_replay_b1_mae_after_batch4,seq_replay_b1_mae_first,seq_replay_b1_mae_last,seq_replay_forget,seq_hybrid_val_mae_after_batch1,seq_hybrid_val_mae_after_batch2,seq_hybrid_val_mae_after_batch3,seq_hybrid_val_mae_after_batch4,seq_hybrid_val_best_mae,seq_hybrid_val_best_at,seq_hybrid_test_loss,seq_hybrid_test_r2,seq_hybrid_test_me,seq_hybrid_test_sd,seq_hybrid_test_rmse,seq_hybrid_test_mae,seq_hybrid_cl_train_loss_mean,seq_hybrid_cl_batch1_loss_mean,seq_hybrid_cl_batch2_loss_mean,seq_hybrid_cl_batch3_loss_mean,seq_hybrid_cl_batch4_loss_mean,seq_hybrid_b1_mae_after_batch1,seq_hybrid_b1_mae_after_batch2,seq_hybrid_b1_mae_after_batch3,seq_hybrid_b1_mae_after_batch4,seq_hybrid_b1_mae_first,seq_hybrid_b1_mae_last,seq_hybrid_forget,gain_global_eval,gain_seq_ft,gain_seq_ewc,gain_seq_replay,gain_seq_hybrid
p000750_1,2051537,110.62580871582031,-9.170175552368164,0.45470142,10.508047,10.51788,8.468016,6.661510467529297,7.648962497711182,9.31598949432373,7.456953525543213,6.661510467529297,after_batch1,129.36036682128906,-10.892502784729004,8.2724905,7.8055286,11.373671,10.521878,180.22612471103668,194.06629093170167,168.44619834899902,137.50922826766967,220.88278129577637,10.144946098327637,10.969136238098145,10.941080093383789,9.555252075195312,10.144946098327637,9.555252075195312,-0.5896940231323242,6.661510467529297,7.029409885406494,8.189156532287598,7.490322113037109,6.661510467529297,after_batch1,129.36036682128906,-10.892502784729004,8.2724905,7.8055286,11.373671,10.521878,186.93447311878205,194.06629093170167,179.9023119354248,155.95661409378053,217.81267551422118,10.144946098327637,10.45632553100586,10.390833854675293,9.545987129211426,10.144946098327637,9.545987129211426,-0.5989589691162109,6.661510467529297,6.351931095123291,8.22385025024414,6.741204738616943,6.351931095123291,after_batch2,94.4135513305664,-7.679732322692871,6.243104,7.4456167,9.716663,8.877499,261.36219003677365,194.06629093170167,342.8954972457886,212.96039840698242,295.52657356262205,10.144946098327637,9.985389709472656,10.752357482910156,9.63093376159668,10.144946098327637,9.63093376159668,-0.514012336730957,6.661510467529297,6.992786407470703,6.650189399719238,7.605420112609863,6.650189399719238,after_batch3,75.76695251464844,-5.9654927253723145,5.730171,6.5522585,8.704421,8.017849,303.83394991874695,194.06629093170167,346.46345581054686,347.3891361618042,327.4169167709351,10.144946098327637,10.720919609069824,9.867769241333008,10.229220390319824,10.144946098327637,10.229220390319824,0.0842742919921875,0.0,-2.0538626,-2.0538626,-0.40948296,0.4501667
p005172_1,2051537,505.54296875,-36.5345344543457,-21.34263,7.07355,22.484283,21.34263,17.180259704589844,8.168342590332031,9.308399200439453,6.825923919677734,6.825923919677734,after_batch4,12.55016803741455,0.06820052862167358,-1.1150885,3.3625505,3.5426216,2.6196332,194.6543524131179,383.08674415588376,177.1163421726227,92.88190413832665,125.53241918563843,15.1410493850708,10.579206466674805,11.354438781738281,10.955442428588867,15.1410493850708,10.955442428588867,-4.185606956481934,17.180259704589844,13.100252151489258,6.664568901062012,6.282809734344482,6.282809734344482,after_batch4,29.663223266601562,-1.2023751735687256,-4.213318,3.451257,5.4463954,4.5250134,260.95123046398163,383.08674415588376,255.07169063568116,243.84234085083008,161.80414621353148,15.1410493850708,12.982574462890625,10.076719284057617,10.954236030578613,15.1410493850708,10.954236030578613,-4.1868133544921875,17.180259704589844,6.1112189292907715,7.134090423583984,6.34203577041626,6.1112189292907715,after_batch2,66.86859130859375,-3.964724063873291,-7.4220915,3.4323673,8.177321,7.5044556,268.6303230667114,383.08674415588376,327.17563468933105,171.25602102279663,193.00289239883423,15.1410493850708,9.18751049041748,9.738057136535645,10.011726379394531,15.1410493850708,10.011726379394531,-5.1293230056762695,17.180259704589844,9.085182189941406,6.544214725494385,6.6613898277282715,6.544214725494385,after_batch3,36.235816955566406,-1.6903636455535889,-4.9423957,3.4363554,6.0196195,5.2611284,326.66212114334104,383.08674415588376,417.14729904174806,272.8205323410034,233.593909034729,15.1410493850708,10.5512056350708,9.80565071105957,10.271366119384766,15.1410493850708,10.271366119384766,-4.869683265686035,0.0,18.722998,16.817617,13.838175,16.081501
p003071_1,2051537,195.0954132080078,-6.644404888153076,13.334341,4.1582155,13.967656,13.334341,4.243185520172119,4.54888916015625,7.982481479644775,7.5871076583862305,4.243185520172119,after_batch1,24.49740982055664,0.04012024402618408,0.6649439,4.9046164,4.949486,4.0489664,104.9114645832777,183.7423940372467,74.52966856956482,79.43126707553864,81.94252865076065,7.0594682693481445,7.567773342132568,8.992712020874023,8.041849136352539,7.0594682693481445,8.041849136352539,0.9823808670043945,4.243185520172119,4.556702613830566,7.011146545410156,6.1740922927856445,4.243185520172119,after_batch1,24.49740982055664,0.04012024402618408,0.6649439,4.9046164,4.949486,4.0489664,109.25169060349464,183.7423940372467,74.90243638515473,84.87499338150025,93.4869386100769,7.0594682693481445,7.5232133865356445,9.70622444152832,9.13919734954834,7.0594682693481445,9.13919734954834,2.0797290802001953,4.243185520172119,4.7002482414245605,6.220070838928223,6.549025058746338,4.243185520172119,after_batch1,24.49740982055664,0.04012024402618408,0.6649439,4.9046164,4.949486,4.0489664,161.8757812666893,183.7423940372467,160.9098028755188,137.0619451522827,165.78898300170897,7.0594682693481445,6.831456184387207,7.117838382720947,7.147012233734131,7.0594682693481445,7.147012233734131,0.08754396438598633,4.243185520172119,4.467051029205322,5.942695140838623,6.079378604888916,4.243185520172119,after_batch1,24.49740982055664,0.04012024402618408,0.6649439,4.9046164,4.949486,4.0489664,165.89840618371963,183.7423940372467,174.79504179000855,138.8430587387085,166.2131301689148,7.0594682693481445,7.385522365570068,7.1687517166137695,7.5362091064453125,7.0594682693481445,7.5362091064453125,0.47674083709716797,0.0,9.285375,9.285375,9.285375,9.285375
p000317_1,2051537,379.55950927734375,-5.436702251434326,-17.953323,7.565561,19.482288,17.966541,24.851428985595703,22.057727813720703,13.417020797729492,8.811695098876953,8.811695098876953,after_batch4,64.40155792236328,-0.09214377403259277,-3.0415313,7.4263477,8.025058,6.3991766,127.31310371398926,238.28026900291442,62.23132619857788,110.14176568984985,98.59905396461487,8.342569351196289,10.468545913696289,8.292893409729004,8.333799362182617,8.342569351196289,8.333799362182617,-0.008769989013671875,24.851428985595703,22.20780372619629,14.801828384399414,9.594072341918945,9.594072341918945,after_batch4,89.5932846069336,-0.5193538665771484,-5.5969477,7.633313,9.465373,7.603547,140.83551175832747,238.28026900291442,62.55911121368408,119.23038928985596,143.27227752685548,8.342569351196289,10.50174617767334,8.467557907104492,7.447741508483887,8.342569351196289,7.447741508483887,-0.8948278427124023,24.851428985595703,19.251413345336914,15.843620300292969,10.604141235351562,10.604141235351562,after_batch4,105.73455810546875,-0.7930829524993896,-6.7139425,7.788294,10.28273,8.507175,180.92162182569504,238.28026900291442,126.5523906326294,176.10637163162232,182.74745603561402,8.342569351196289,7.518632411956787,7.522960662841797,7.4356865882873535,8.342569351196289,7.4356865882873535,-0.9068827629089355,24.851428985595703,18.858043670654297,16.071163177490234,11.47380542755127,11.47380542755127,after_batch4,112.13458251953125,-0.9016168117523193,-6.929499,8.007285,10.589361,8.750247,201.64982853651046,238.28026900291442,168.35024265289306,191.37127796173095,208.5975245285034,8.342569351196289,7.968911647796631,7.739488124847412,7.034794807434082,8.342569351196289,7.034794807434082,-1.307774543762207,0.0,11.567365,10.362994,9.459366,9.216294
p000053_1,2051537,74.7818374633789,0.279594361782074,0.27769127,8.643189,8.647649,7.3937197,9.173473358154297,8.577645301818848,9.51235580444336,8.317344665527344,8.317344665527344,after_batch4,79.68670654296875,0.2323436141014099,1.392395,8.817479,8.926741,7.57519,193.90138459444046,296.7355212402344,199.3554623603821,58.80222201347351,220.71233276367187,11.162506103515625,11.303245544433594,10.420417785644531,12.35079288482666,11.162506103515625,12.35079288482666,1.1882867813110352,9.173473358154297,8.542106628417969,9.332486152648926,10.152353286743164,8.542106628417969,after_batch2,85.16642761230469,0.17955511808395386,4.152569,8.241516,9.228566,7.5625534,209.43046951532364,296.7355212402344,199.8910711479187,61.75838694572449,279.336898727417,11.162506103515625,11.278938293457031,10.311470031738281,11.258685111999512,11.162506103515625,11.258685111999512,0.09617900848388672,9.173473358154297,8.648117065429688,8.917781829833984,8.337785720825195,8.337785720825195,after_batch4,80.00282287597656,0.22929835319519043,0.04827728,8.944299,8.944429,7.3631654,326.04019386291503,296.7355212402344,374.7319233703613,233.26238689422607,399.4309439468384,11.162506103515625,11.076884269714355,10.5830717086792,11.294995307922363,11.162506103515625,11.294995307922363,0.13248920440673828,9.173473358154297,8.899664878845215,8.787843704223633,8.62320613861084,8.62320613861084,after_batch4,85.45518493652344,0.1767733097076416,3.4579651,8.573078,9.244198,7.629865,330.48516715049743,296.7355212402344,347.3770153045654,252.79752475738525,425.0306072998047,11.162506103515625,10.908319473266602,10.55859375,10.856678009033203,11.162506103515625,10.856678009033203,-0.3058280944824219,0.0,-0.1814704,-0.16883373,0.030554295,-0.2361455
p001625_1,2051537,357.23138427734375,-11.50517749786377,11.946122,14.646554,18.900564,14.788007,11.067059516906738,20.627628326416016,25.8790283203125,15.588048934936523,11.067059516906738,after_batch1,286.628662109375,-9.033671379089355,13.885401,9.686295,16.93011,14.801493,171.14190564393996,94.89885032653808,301.54516342163083,124.55050639152527,163.57310243606568,6.340305805206299,12.893484115600586,22.99989891052246,10.701559066772461,6.340305805206299,10.701559066772461,4.361253261566162,11.067059516906738,18.280044555664062,19.91849708557129,15.67559814453125,11.067059516906738,after_batch1,286.628662109375,-9.033671379089355,13.885401,9.686295,16.93011,14.801493,202.3963622522354,94.89885032653808,354.650863571167,219.04449480056763,140.99124031066896,6.340305805206299,10.443842887878418,17.758625030517578,10.91828727722168,6.340305805206299,10.91828727722168,4.577981472015381,11.067059516906738,16.574962615966797,22.106948852539062,17.08365249633789,11.067059516906738,after_batch1,286.628662109375,-9.033671379089355,13.885401,9.686295,16.93011,14.801493,311.0233722400665,94.89885032653808,443.3499708557129,403.8744659042358,301.9702018737793,6.340305805206299,8.890945434570312,14.261384963989258,9.449308395385742,6.340305805206299,9.449308395385742,3.1090025901794434,11.067059516906738,14.324956893920898,19.079729080200195,16.462909698486328,11.067059516906738,after_batch1,286.628662109375,-9.033671379089355,13.885401,9.686295,16.93011,14.801493,341.97077405929565,94.89885032653808,475.03718620300293,477.1982065582275,320.74885314941406,6.340305805206299,7.476166725158691,13.7161283493042,10.620972633361816,6.340305805206299,10.620972633361816,4.280666828155518,0.0,-0.0134859085,-0.0134859085,-0.0134859085,-0.0134859085
p005069_1,2051537,174.10789489746094,0.01002126932144165,2.0286021,13.038124,13.194996,11.317075,4.739381790161133,3.608844757080078,3.296154499053955,4.0617289543151855,3.296154499053955,after_batch3,171.00755310058594,0.02764993906021118,0.00818634,13.076983,13.076985,10.926716,52.084731212854386,71.01757995605469,33.02564701318741,53.637013981342314,50.65868390083313,6.352957725524902,8.081686019897461,8.00071907043457,6.5256805419921875,6.352957725524902,6.5256805419921875,0.17272281646728516,4.739381790161133,3.605344295501709,4.783112525939941,4.786974906921387,3.605344295501709,after_batch2,191.93359375,-0.09133577346801758,-1.3289673,13.790121,13.85401,12.155602,56.50419049680233,71.01757995605469,33.46620519399643,69.76708355426788,51.76589328289032,6.352957725524902,7.9231367111206055,10.665040016174316,6.316244602203369,6.352957725524902,6.316244602203369,-0.0367131233215332,4.739381790161133,5.395332336425781,4.815707206726074,4.713170528411865,4.713170528411865,after_batch4,191.6643829345703,-0.089805006980896,3.7699332,13.321111,13.844291,12.029161,70.80883608818054,71.01757995605469,68.87932731628418,76.16264684677124,67.17579023361206,6.352957725524902,5.314456462860107,5.025787830352783,5.021234035491943,6.352957725524902,5.021234035491943,-1.331723690032959,4.739381790161133,4.1866135597229,3.442359209060669,4.041726112365723,3.442359209060669,after_batch3,183.0692901611328,-0.04093325138092041,0.8017357,13.506536,13.53031,11.88286,77.24600241422654,71.01757995605469,58.745931787490846,114.68064823150635,64.53984968185425,6.352957725524902,6.590535640716553,6.646449089050293,5.860722541809082,6.352957725524902,5.860722541809082,-0.4922351837158203,0.0,0.39035892,-0.8385277,-0.7120867,-0.5657854
p004135_1,2051537,71.75386810302734,0.10216325521469116,-3.068983,7.8952656,8.470765,7.090758,6.639124870300293,11.177517890930176,14.162878036499023,13.865316390991211,6.639124870300293,after_batch1,64.36643981933594,0.19460022449493408,1.7176235,7.8368497,8.02287,6.5926886,94.0158345323801,177.65579149723052,48.89520625114441,72.99073331594467,76.52160706520081,8.3223295211792,6.132653713226318,5.932833671569824,5.9376654624938965,8.3223295211792,5.9376654624938965,-2.3846640586853027,6.639124870300293,10.403398513793945,12.86041259765625,12.64791202545166,6.639124870300293,after_batch1,64.36643981933594,0.19460022449493408,1.7176235,7.8368497,8.02287,6.5926886,98.97297374248505,177.65579149723052,52.5637264251709,82.88968540668488,82.78269164085388,8.3223295211792,6.238879203796387,6.004445552825928,6.255231857299805,8.3223295211792,6.255231857299805,-2.0670976638793945,6.639124870300293,12.112227439880371,13.68884563446045,14.094571113586426,6.639124870300293,after_batch1,64.36643981933594,0.19460022449493408,1.7176235,7.8368497,8.02287,6.5926886,122.27990085244178,177.65579149723052,91.62908800125122,107.62490056991577,112.20982334136963,8.3223295211792,5.879162788391113,5.85922384262085,5.815238952636719,8.3223295211792,5.815238952636719,-2.5070905685424805,6.639124870300293,11.61723804473877,13.401883125305176,13.578639030456543,6.639124870300293,after_batch1,64.36643981933594,0.19460022449493408,1.7176235,7.8368497,8.02287,6.5926886,147.76464441418648,177.65579149723052,155.63787218093873,119.02251266479492,138.74240131378173,8.3223295211792,6.004338264465332,6.004087924957275,5.895678520202637,8.3223295211792,5.895678520202637,-2.4266510009765625,0.0,0.4980693,0.4980693,0.4980693,0.4980693
p003684_1,2051537,132.06007385253906,-20.979785919189453,-10.359873,4.9732385,11.491739,10.359873,3.6858839988708496,3.3618385791778564,3.5195388793945312,6.0048508644104,3.3618385791778564,after_batch2,51.02672576904297,-7.492774963378906,-5.4710836,4.592817,7.1432996,5.6782656,71.7381944602728,132.45307739257814,41.66530259132385,30.70466120481491,82.12973665237426,7.117983341217041,8.640278816223145,9.261117935180664,16.19500160217285,7.117983341217041,16.19500160217285,9.07701826095581,3.6858839988708496,3.5173263549804688,3.5546786785125732,4.184868812561035,3.5173263549804688,after_batch2,45.08758544921875,-6.50427770614624,-4.9415045,4.5463305,6.714729,5.2746534,77.17474760055542,132.45307739257814,42.802431643009186,30.514995243549347,102.92848612308502,7.117983341217041,8.22722339630127,9.170639038085938,13.52128791809082,7.117983341217041,13.52128791809082,6.403304576873779,3.6858839988708496,4.184758186340332,3.7995803356170654,3.5163187980651855,3.5163187980651855,after_batch4,86.07453918457031,-13.326055526733398,-8.234911,4.273263,9.277637,8.234911,114.1797131216526,132.45307739257814,100.15334587097168,63.49059444904327,160.62183477401734,7.117983341217041,6.548791408538818,6.685189723968506,11.236132621765137,7.117983341217041,11.236132621765137,4.118149280548096,3.6858839988708496,3.8549931049346924,3.5659308433532715,3.1329119205474854,3.1329119205474854,after_batch4,75.23365783691406,-11.521722793579102,-7.4679513,4.411731,8.673734,7.4679513,117.81745647549629,132.45307739257814,100.75883421897888,74.45158272266389,163.60633156776427,7.117983341217041,7.252488613128662,7.471354007720947,10.677809715270996,7.117983341217041,10.677809715270996,3.559826374053955,0.0,4.6816072,5.0852194,2.1249619,2.8919215
p000205_1,2051537,1592.311279296875,-2.9186341762542725,37.724957,13.005343,39.903774,38.802326,31.435455322265625,29.949249267578125,13.755163192749023,7.4375319480896,7.4375319480896,after_batch4,366.95489501953125,0.09693419933319092,3.821643,18.770987,19.156067,13.826068,284.9420877808332,128.90376152038573,464.1388547515869,294.8168694138527,251.90886543750764,4.62236213684082,5.323972225189209,14.257822036743164,25.442529678344727,4.62236213684082,25.442529678344727,20.820167541503906,31.435455322265625,30.954864501953125,20.76445770263672,14.335558891296387,14.335558891296387,after_batch4,483.2061462402344,-0.18915700912475586,12.420946,18.136322,21.98195,19.573013,365.524546892643,128.90376152038573,477.26096179962155,436.0970789718628,419.83638527870175,4.62236213684082,5.010127067565918,8.333231925964355,17.098852157592773,4.62236213684082,17.098852157592773,12.476490020751953,31.435455322265625,31.821054458618164,22.62991714477539,15.419754028320312,15.419754028320312,after_batch4,368.0312805175781,0.09428530931472778,12.579673,14.4838915,19.184141,17.119572,371.14310654640195,128.90376152038573,497.23747276306153,415.7244313049316,442.706760597229,4.62236213684082,4.6264519691467285,11.2311372756958,17.720956802368164,4.62236213684082,17.720956802368164,13.098594665527344,31.435455322265625,32.24349594116211,26.3995361328125,20.709489822387695,20.709489822387695,after_batch4,555.792236328125,-0.36778926849365234,17.763826,15.499637,23.575247,22.020136,426.90599113464356,128.90376152038573,499.58697154998777,517.9277065277099,561.2055249404907,4.62236213684082,4.46749210357666,7.74050235748291,13.349566459655762,4.62236213684082,13.349566459655762,8.727204322814941,0.0,24.976257,19.229313,21.682755,16.78219
